ts,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2014-08-23 07:00:00,0.0288,0.032,0.015,0.0109,0.0515,0.0,0.0,0.0359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4014,0.0,0.0228,0.0,0.0,0.0278,0.062,0.0,0.0,0.0892,0.0538,0.039,0.683
2014-08-23 07:30:00,0.0288,0.032,0.015,0.0109,0.0515,0.0,0.0,0.0359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4014,0.0,0.0228,0.0,0.0,0.0278,0.062,0.0,0.0,0.0892,0.0538,0.039,0.683
2014-08-23 08:00:00,0.0288,0.032,0.015,0.0109,0.0515,0.0,0.0,0.0359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4014,0.0,0.0228,0.0,0.0,0.0278,0.062,0.0,0.0,0.0892,0.0538,0.039,0.683
2014-08-23 08:30:00,0.0288,0.032,0.015,0.0109,0.0515,0.0,0.0,0.0359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4014,0.0,0.0228,0.0,0.0,0.0278,0.062,0.0,0.0,0.0892,0.0538,0.039,0.683
2014-08-23 09:00:00,0.0288,0.032,0.015,0.0109,0.0515,0.0,0.0,0.0359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4014,0.0,0.0228,0.0,0.0,0.0278,0.062,0.0,0.0,0.0892,0.0538,0.039,0.683
2014-08-23 09:30:00,0.0288,0.032,0.015,0.0109,0.0515,0.0,0.0,0.0359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4014,0.0,0.0228,0.0,0.0,0.0278,0.062,0.0,0.0,0.0892,0.0538,0.039,0.683
2014-08-23 10:00:00,0.0288,0.032,0.015,0.0109,0.0515,0.0,0.0,0.0359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4014,0.0,0.0228,0.0,0.0,0.0278,0.062,0.0,0.0,0.0892,0.0538,0.039,0.683
2014-08-23 10:30:00,0.0288,0.032,0.015,0.0109,0.0515,0.0,0.0,0.0359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4014,0.0,0.0228,0.0,0.0,0.0278,0.062,0.0,0.0,0.0892,0.0538,0.039,0.683
2014-08-23 11:00:00,0.0288,0.032,0.015,0.0109,0.0515,0.0,0.0,0.0359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4014,0.0,0.0228,0.0,0.0,0.0278,0.062,0.0,0.0,0.0892,0.0538,0.039,0.683
2014-08-23 11:30:00,0.0288,0.032,0.015,0.0109,0.0515,0.0,0.0,0.0359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4014,0.0,0.0228,0.0,0.0,0.0278,0.062,0.0,0.0,0.0892,0.0538,0.039,0.683
