ts,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2014-08-23 07:00:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 07:30:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 08:00:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 08:30:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 09:00:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 09:30:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 10:00:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 10:30:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 11:00:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 11:30:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 12:00:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 12:30:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 13:00:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 13:30:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 14:00:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 14:30:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 15:00:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 15:30:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 16:00:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 16:30:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 17:00:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 17:30:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 18:00:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 18:30:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 19:00:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 19:30:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 20:00:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 20:30:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
2014-08-23 21:00:00,0.0123,0.0488,0.0988,0.0964,0.0558,0.0089,0.0509,0.0,0.0706,0.0224,0.1079,0.04,-0.0017,0.0,0.0645,0.0,0.0472
