blct,4,0,1,0
blct,5,0,1,0
blct,8,0,1,0
blct,12,1,1,1
blct,13,1,0,1
gamt,2,0,0,1
gamt,6,1,0,0
gamt,12,0,0,1
gamt,17,1,1,1
humb,1,1,0,0
humb,9,0,0,1
humb,16,1,1,0
lipt,14,1,0,0
mamb,3,0,0,1
mamb,10,0,1,0
mamb,14,1,1,0
mamt,4,1,1,1
mamt,11,0,1,0
mamt,14,1,0,1
mamt,20,1,1,0
mamt,22,1,0,0
mamt,23,1,1,0
plab,1,1,0,0
plat,1,1,0,0
plat,12,1,1,1
plat,30,1,1,1
plat,38,1,0,0
sinb,2,0,1,1
sinb,3,0,1,1
sinb,4,0,1,0
sinb,29,1,0,0
sinu,1,1,0,1
